committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00574376,THUNDERBOLT PAC,2017,YE,201801319091064269,23,SB23.4421,1203608,CCM,CAMPAIGN COMMITTEE,C00462143,C00462143,MARTHA ROBY FOR CONGRESS,AL,MARTHA ROBY FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-09-15 00:00:00,1000.00,H,HOUSE,02,H0AL02087,"ROBY, MARTHA",MARTHA,ROBY,,,,AL,ALABAMA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-08 01:53:25.449,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4013120181503501579,MONTGOMERY,36101,CONTRIBUTIONS,,2018,SB,4020720181504118628,http://docquery.fec.gov/cgi-bin/fecimg/?201801319091064269,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2018,YE,201901319144268887,21B,SB21B.4640,1310424,ORG,ORGANIZATION,,,VANDENBERG & ASSOCIATES INC.,CA,,,,,PAC FUNDRAISING CONSULTING,,,2018-12-04 00:00:00,1000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2019-02-26 02:32:39.557,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4013120191636950681,LONG BEACH,90807,OTHER,,2018,SB,4022520191643651254,http://docquery.fec.gov/cgi-bin/fecimg/?201901319144268887,Other Federal Operating Expenditures,,,,,,
C00574376,THUNDERBOLT PAC,2018,M4,201804209110403975,23,SB23.4486,1225762,CCM,CAMPAIGN COMMITTEE,C00663914,C00663914,DEBBIE LESKO FOR CONGRESS,AZ,DEBBIE LESKO FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-03-20 00:00:00,1000.00,H,HOUSE,08,H8AZ08158,"LESKO, DEBBIE",DEBBIE,LESKO,,,,AZ,ARIZONA,S2018,SPECIAL-PRIMARY,SPECIAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-25 01:37:33.508,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4042020181526227225,PEORIA,85385,CONTRIBUTIONS,,2018,SB,4042420181526389985,http://docquery.fec.gov/cgi-bin/fecimg/?201804209110403975,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2017,12R,201706089056332437,23,SB23.4264,1165098,CCM,CAMPAIGN COMMITTEE,C00607416,C00607416,BRIAN FITZPATRICK FOR CONGRESS,PA,BRIAN FITZPATRICK FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-02 00:00:00,1000.00,H,HOUSE,08,H6PA08277,"FITZPATRICK, BRIAN",BRIAN,FITZPATRICK,,,,PA,PENNSYLVANIA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4060820171409485820,LANGHORNE,19047,CONTRIBUTIONS,,2018,SB,4060820171409505289,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056332437,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2017,12R,201706089056332437,23,SB23.4283,1165098,CCM,CAMPAIGN COMMITTEE,C00632828,C00632828,CLAUDIA TENNEY FOR CONGRESS,NY,CLAUDIA TENNEY FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-02 00:00:00,1000.00,H,HOUSE,22,H4NY22051,"TENNEY, CLAUDIA",CLAUDIA,TENNEY,,,,NY,NEW YORK,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4060820171409485820,CLINTON,13323,CONTRIBUTIONS,,2018,SB,4060820171409505291,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056332437,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2017,12R,201706089056332438,23,SB23.4275,1165098,COM,OTHER COMMITTEE,C00350520,C00350520,DARRELL ISSA VICTORY FUND,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-02 00:00:00,1000.00,H,HOUSE,49,H0CA48024,"ISSA, DARRELL",DARRELL,ISSA,,,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4060820171409485820,VISTA,92081,CONTRIBUTIONS,,2018,SB,4060820171409505295,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056332438,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2017,12R,201706089056332438,23,SB23.4280,1165098,CCM,CAMPAIGN COMMITTEE,C00633362,C00633362,"HANDEL FOR CONGRESS, INC.",GA,"HANDEL FOR CONGRESS, INC.",,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-04-21 00:00:00,1000.00,H,HOUSE,06,H8GA06286,"HANDEL, KAREN",KAREN,HANDEL,,,,GA,GEORGIA,R2017,RUNOFF,RUNOFF,2017,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4060820171409485820,ALPHARETTA,30005,CONTRIBUTIONS,,2018,SB,4060820171409505297,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056332438,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2017,12R,201706089056332438,23,SB23.4289,1165098,CCM,CAMPAIGN COMMITTEE,C00633362,C00633362,"HANDEL FOR CONGRESS, INC.",GA,"HANDEL FOR CONGRESS, INC.",,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-05-24 00:00:00,1000.00,H,HOUSE,06,H8GA06286,"HANDEL, KAREN",KAREN,HANDEL,,,,GA,GEORGIA,R2017,RUNOFF,RUNOFF,2017,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4060820171409485820,ALPHARETTA,30005,CONTRIBUTIONS,,2018,SB,4060820171409505299,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056332438,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2017,12R,201706089056332439,23,SB23.4270,1165098,CCM,CAMPAIGN COMMITTEE,C00589234,C00589234,JASON LEWIS FOR CONGRESS,MN,JASON LEWIS FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-02 00:00:00,1000.00,H,HOUSE,02,H6MN02149,"LEWIS, JASON MARK MR.",JASON MARK MR.,LEWIS,,,,MN,MINNESOTA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4060820171409485820,COTTAGE GROVE,55016,CONTRIBUTIONS,,2018,SB,4060820171409505303,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056332439,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2017,12R,201706089056332439,23,SB23.4287,1165098,CCM,CAMPAIGN COMMITTEE,C00633263,C00633263,JOHN FASO VICTORY COMMITTEE,NY,JOHN FASO VICTORY COMMITTEE,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-02 00:00:00,1000.00,H,HOUSE,19,H6NY19169,"FASO, JOHN J. MR.",JOHN J. MR.,FASO,,,,NY,NEW YORK,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4060820171409485820,SOUTH SALEM,10590,CONTRIBUTIONS,,2018,SB,4060820171409505305,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056332439,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2017,12R,201706089056332440,23,SB23.4278,1165098,CCM,CAMPAIGN COMMITTEE,C00632257,C00632257,MAST FOR CONGRESS,FL,MAST FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-02 00:00:00,1000.00,H,HOUSE,18,H6FL18097,"MAST, BRIAN",BRIAN,MAST,,,,FL,FLORIDA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4060820171409485820,STUART,34995,CONTRIBUTIONS,,2018,SB,4060820171409505307,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056332440,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2017,12R,201706089056332440,23,SB23.4263,1165098,CCM,CAMPAIGN COMMITTEE,C00554014,C00554014,STEVE KNIGHT FOR CONGRESS,CA,STEVE KNIGHT FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-02 00:00:00,1000.00,H,HOUSE,25,H4CA25123,"KNIGHT, STEVE",STEVE,KNIGHT,,,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4060820171409485820,WILLOWS,95988,CONTRIBUTIONS,,2018,SB,4060820171409505309,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056332440,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2018,M7,201807209115810871,23,SB23.4503,1250887,CCM,CAMPAIGN COMMITTEE,C00439661,C00439661,FRIENDS OF ERIK PAULSEN,MN,FRIENDS OF ERIK PAULSEN,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-06-29 00:00:00,1000.00,H,HOUSE,03,H8MN03077,"PAULSEN, ERIK",ERIK,PAULSEN,,,,MN,MINNESOTA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-27 01:35:03.54,,,,0.00,,,,011,Political Contributions,,,,,,,Q,"",D,F3X,4072020181576445061,EDEN PRAIRIE,55344,CONTRIBUTIONS,,2018,SB,4072620181576839799,http://docquery.fec.gov/cgi-bin/fecimg/?201807209115810871,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2018,M7,201807209115810872,23,SB23.4501,1250887,CCM,CAMPAIGN COMMITTEE,C00462143,C00462143,MARTHA ROBY FOR CONGRESS,AL,MARTHA ROBY FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-06-28 00:00:00,1000.00,H,HOUSE,02,H0AL02087,"ROBY, MARTHA",MARTHA,ROBY,,,,AL,ALABAMA,R2018,RUNOFF,RUNOFF,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-27 01:35:37.3,,,,0.00,,,,011,Political Contributions,,,,,,,Q,"",D,F3X,4072020181576445061,MONTGOMERY,36101,CONTRIBUTIONS,,2018,SB,4072620181576839801,http://docquery.fec.gov/cgi-bin/fecimg/?201807209115810872,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2017,30R,201707219067015576,23,SB23.4317,1174239,CCM,CAMPAIGN COMMITTEE,C00543926,C00543926,BLUM FOR CONGRESS,IA,BLUM FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-06-09 00:00:00,1000.00,H,HOUSE,01,H2IA01055,"BLUM, RODNEY",RODNEY,BLUM,,,,IA,IOWA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-28 02:00:35.405,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4072120171426356924,DUBUQUE,52001,CONTRIBUTIONS,,2018,SB,4072720171441785137,http://docquery.fec.gov/cgi-bin/fecimg/?201707219067015576,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2017,30R,201707219067015577,23,SB23.4314,1174239,CCM,CAMPAIGN COMMITTEE,C00473272,C00473272,DENHAM FOR CONGRESS,CA,DENHAM FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-06-09 00:00:00,1000.00,H,HOUSE,10,H0CA19173,"DENHAM, JEFF",JEFF,DENHAM,,,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-28 02:00:32.878,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4072120171426356924,SACRAMENTO,95833,CONTRIBUTIONS,,2018,SB,4072720171441785143,http://docquery.fec.gov/cgi-bin/fecimg/?201707219067015577,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2017,30R,201707219067015577,23,SB23.4323,1174239,CCM,CAMPAIGN COMMITTEE,C00575167,C00575167,DON BACON FOR CONGRESS,NE,DON BACON FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-06-09 00:00:00,1000.00,H,HOUSE,02,H6NE02125,"BACON, DONALD JOHN",DONALD,BACON,JOHN,,,NE,NEBRASKA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-28 02:00:35.406,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4072120171426356924,OMAHA,68139,CONTRIBUTIONS,,2018,SB,4072720171441785145,http://docquery.fec.gov/cgi-bin/fecimg/?201707219067015577,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2017,30R,201707219067015577,23,SB23.4322,1174239,CCM,CAMPAIGN COMMITTEE,C00439661,C00439661,FRIENDS OF ERIK PAULSEN,MN,FRIENDS OF ERIK PAULSEN,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-06-09 00:00:00,1000.00,H,HOUSE,03,H8MN03077,"PAULSEN, ERIK",ERIK,PAULSEN,,,,MN,MINNESOTA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-28 02:00:35.406,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4072120171426356924,EDEN PRAIRIE,55344,CONTRIBUTIONS,,2018,SB,4072720171441785147,http://docquery.fec.gov/cgi-bin/fecimg/?201707219067015577,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2017,30R,201707219067015579,23,SB23.4320,1174239,CCM,CAMPAIGN COMMITTEE,C00545616,C00545616,"YOUNG FOR IOWA, INC.",IA,"YOUNG FOR IOWA, INC.",,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-06-09 00:00:00,1000.00,H,HOUSE,03,H4IA03115,"YOUNG, DAVID",DAVID,YOUNG,,,,IA,IOWA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-28 02:00:42.669,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4072120171426356924,VAN METER,50261,CONTRIBUTIONS,,2018,SB,4072720171441785155,http://docquery.fec.gov/cgi-bin/fecimg/?201707219067015579,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2018,M10,201810199125748664,23,SB23.4527,1275893,CCM,CAMPAIGN COMMITTEE,C00632828,C00632828,CLAUDIA TENNEY FOR CONGRESS,NY,CLAUDIA TENNEY FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-28 00:00:00,1000.00,H,HOUSE,22,H4NY22051,"TENNEY, CLAUDIA",CLAUDIA,TENNEY,,,,NY,NEW YORK,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-14 02:40:57.919,,,,0.00,,,,011,Political Contributions,,,,,,,Q,"",D,F3X,4101920181600186729,CLINTON,13323,CONTRIBUTIONS,,2018,SB,4111320181617302544,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125748664,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2017,YE,201801319091064268,21B,SB21B.4418,1203608,ORG,ORGANIZATION,,,"PROFESSIONAL DATA SERVICES, INC.",GA,,,,,PAC COMPLIANCE CONSULTING,,,2017-08-08 00:00:00,1528.69,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-08 01:53:27.553,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4013120181503501579,ATHENS,30605,OTHER,,2018,SB,4020720181504118624,http://docquery.fec.gov/cgi-bin/fecimg/?201801319091064268,Other Federal Operating Expenditures,,,,,,
C00574376,THUNDERBOLT PAC,2018,30G,201812069134560228,23,SB23.4610,1298146,CCM,CAMPAIGN COMMITTEE,C00547893,C00547893,ELISE FOR CONGRESS,NY,ELISE FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-11-02 00:00:00,2000.00,H,HOUSE,21,H4NY21079,"STEFANIK, ELISE M.",ELISE M.,STEFANIK,,,,NY,NEW YORK,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-20 02:38:45.701,,,,0.00,,,,011,Political Contributions,,,,,,,Q,"",D,F3X,4120620181620452279,GLENS FALLS,12801,CONTRIBUTIONS,,2018,SB,4121920181622405400,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134560228,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00574376,THUNDERBOLT PAC,2018,30G,201812069134560228,23,SB23.4609,1298146,CCM,CAMPAIGN COMMITTEE,C00663054,C00663054,LEA MARQUEZ PETERSON FOR CONGRESS,AZ,LEA MARQUEZ PETERSON FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-11-01 00:00:00,2000.00,H,HOUSE,02,H8AZ02185,"MARQUEZ PETERSON, LEA",LEA,MARQUEZ PETERSON,,,,AZ,ARIZONA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-20 02:38:45.701,,,,0.00,,,,011,Political Contributions,,,,,,,Q,"",D,F3X,4120620181620452279,TUCSON,85717,CONTRIBUTIONS,,2018,SB,4121920181622405404,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134560228,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
