committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2017,M4,201704209052338597,23,75230899,1159308,CCM,CAMPAIGN COMMITTEE,C00344697,C00344697,LANGEVIN FOR CONGRESS,RI,LANGEVIN FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,VOID - LANGEVIN FOR CONGRESS,,,2017-03-28 00:00:00,-2500.00,H,HOUSE,02,H0RI02139,"LANGEVIN, JIM R. REP.",JIM,LANGEVIN,R.,REP.,,RI,RHODE ISLAND,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4042020171399992967,WARWICK,02886,CONTRIBUTIONS,VOID - LANGEVIN FOR CONGRESS,2018,SB,4042120171400187236,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052338597,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2017,M4,201704209052338599,23,75230905,1159308,CCM,CAMPAIGN COMMITTEE,C00373001,C00373001,CITIZENS FOR TURNER,OH,CITIZENS FOR TURNER,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,VOID - CITIZENS FOR TURNER,,,2017-03-28 00:00:00,-2500.00,H,HOUSE,10,H2OH03067,"TURNER, MICHAEL R. REP.",MICHAEL,TURNER,R.,REP.,,OH,OHIO,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4042020171399992967,DAYTON,45402,CONTRIBUTIONS,VOID - CITIZENS FOR TURNER,2018,SB,4042120171400187247,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052338599,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2017,M4,201704209052338600,23,75230907,1159308,PAC,POLITICAL ACTION COMMITTEE,C00439521,C00439521,AMERICAN SECURITY PAC,AL,AMERICAN SECURITY PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,VOID - AMERICAN SECURITY PAC,,,2017-03-28 00:00:00,-2500.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4042020171399992967,ANNISTON,36201,CONTRIBUTIONS,VOID - AMERICAN SECURITY PAC,2018,SB,4042120171400187251,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052338600,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2018,M6,201806189113733455,23,77805430,1238631,CCM,CAMPAIGN COMMITTEE,C00539825,C00539825,CAPITO FOR WEST VIRGINIA,WV,CAPITO FOR WEST VIRGINIA,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,VOID - CAPITO FOR WEST VIRGINIA,,,2018-05-17 00:00:00,-2500.00,S,SENATE,,S4WV00159,"CAPITO, SHELLEY",SHELLEY,CAPITO,,,,WV,WEST VIRGINIA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-19 01:29:38.365,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4061820181570777020,CHARLESTON,25339,CONTRIBUTIONS,VOID - CAPITO FOR WEST VIRGINIA,2018,SB,4061820181570790853,http://docquery.fec.gov/cgi-bin/fecimg/?201806189113733455,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2017,M4,201704209052338598,23,75230901,1159308,CCM,CAMPAIGN COMMITTEE,C00376673,C00376673,DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE,MD,DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,VOID - DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE,,,2017-03-28 00:00:00,-2000.00,H,HOUSE,02,H2MD02160,"RUPPERSBERGER, C.A. DUTCH REP.",C.A.,RUPPERSBERGER,DUTCH,REP.,,MD,MARYLAND,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4042020171399992967,TIMONIUM,21093,CONTRIBUTIONS,VOID - DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE,2018,SB,4042120171400187239,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052338598,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2018,M9,201809179121725552,23,78340262,1261541,CCM,CAMPAIGN COMMITTEE,C00614958,C00614958,WOMEN2WOMEN PAC,DC,WOMEN2WOMEN PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,VOID - WOMEN2WOMEN PAC,,,2018-08-07 00:00:00,-2000.00,H,HOUSE,00,,,,,,,,,,P2018,2018,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-18 15:38:06.117,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4091720181591028387,WASHINGTON,20007,CONTRIBUTIONS,VOID - WOMEN2WOMEN PAC,2018,SB,4091720181591048207,http://docquery.fec.gov/cgi-bin/fecimg/?201809179121725552,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2017,M4,201704209052338596,23,75230896,1159308,CCM,CAMPAIGN COMMITTEE,C00434191,C00434191,HIMES FOR CONGRESS,CT,HIMES FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,VOID - HIMES FOR CONGRESS,,,2017-03-28 00:00:00,-1500.00,H,HOUSE,04,H8CT04172,"HIMES, JIM A. REP.",JIM,HIMES,A.,REP.,,CT,CONNECTICUT,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4042020171399992967,FAIRFIELD,06824,CONTRIBUTIONS,VOID - HIMES FOR CONGRESS,2018,SB,4042120171400187230,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052338596,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2017,M4,201704209052338595,23,75230894,1159308,CCM,CAMPAIGN COMMITTEE,C00344671,C00344671,SUSAN DAVIS FOR CONGRESS,CA,SUSAN DAVIS FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,VOID - SUSAN DAVIS FOR CONGRESS,,,2017-03-28 00:00:00,-1000.00,H,HOUSE,53,H0CA49055,"DAVIS, SUSAN A. REP.",SUSAN,DAVIS,A.,REP.,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4042020171399992967,SAN DIEGO,92138,CONTRIBUTIONS,VOID - SUSAN DAVIS FOR CONGRESS,2018,SB,4042120171400187226,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052338595,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2017,M4,201704209052338596,23,75230895,1159308,CCM,CAMPAIGN COMMITTEE,C00462556,C00462556,GRAVES FOR CONGRESS,GA,GRAVES FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,VOID - GRAVES FOR CONGRESS,,,2017-03-28 00:00:00,-1000.00,H,HOUSE,14,H0GA09030,"GRAVES, TOM REP.",TOM,GRAVES,,REP.,,GA,GEORGIA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4042020171399992967,CALHOUN,30703,CONTRIBUTIONS,VOID - GRAVES FOR CONGRESS,2018,SB,4042120171400187228,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052338596,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2017,M4,201704209052338597,23,75230900,1159308,CCM,CAMPAIGN COMMITTEE,C00466870,C00466870,PAT MEEHAN FOR CONGRESS,PA,PAT MEEHAN FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,VOID - PAT MEEHAN FOR CONGRESS,,,2017-03-28 00:00:00,-1000.00,H,HOUSE,07,H0PA07082,"MEEHAN, PATRICK L. REP.",PATRICK,MEEHAN,L.,REP.,,PA,PENNSYLVANIA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4042020171399992967,MEDIA,19063,CONTRIBUTIONS,VOID - PAT MEEHAN FOR CONGRESS,2018,SB,4042120171400187238,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052338597,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2017,M4,201704209052338600,23,75230908,1159308,CCM,CAMPAIGN COMMITTEE,C00514893,C00514893,PEOPLE FOR DEREK KILMER,WA,PEOPLE FOR DEREK KILMER,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,VOID - PEOPLE FOR DEREK KILMER,,,2017-03-28 00:00:00,-1000.00,H,HOUSE,06,H2WA06129,"KILMER, DEREK",DEREK,KILMER,,,,WA,WASHINGTON,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4042020171399992967,GIG HARBOR,98335,CONTRIBUTIONS,VOID - PEOPLE FOR DEREK KILMER,2018,SB,4042120171400187253,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052338600,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2017,M4,201704209052338610,23,75253961,1159308,CCM,CAMPAIGN COMMITTEE,C00343863,C00343863,ROGERS FOR CONGRESS,MI,ROGERS FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,VOID - ROGERS FOR CONGRESS,,,2017-03-29 00:00:00,-1000.00,H,HOUSE,08,H0MI08042,"ROGERS, MICHAEL J. REP.",MICHAEL,ROGERS,J.,REP.,,MI,MICHIGAN,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4042020171399992967,BRIGHTON,48116,CONTRIBUTIONS,VOID - ROGERS FOR CONGRESS,2018,SB,4042120171400187313,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052338610,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2018,M6,201806189113733448,23,77735497,1238631,CCM,CAMPAIGN COMMITTEE,C00545467,C00545467,HURD FOR CONGRESS,TX,HURD FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,VOID - HURD FOR CONGRESS,,,2018-05-01 00:00:00,-1000.00,H,HOUSE,23,H0TX23086,"HURD, WILLIAM",WILLIAM,HURD,,,,TX,TEXAS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-19 01:29:34.411,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4061820181570777020,HELOTES,78023,CONTRIBUTIONS,VOID - HURD FOR CONGRESS,2018,SB,4061820181570790811,http://docquery.fec.gov/cgi-bin/fecimg/?201806189113733448,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2017,M9,201710209075870753,23,76068808,1189015,CCM,CAMPAIGN COMMITTEE,C00577999,C00577999,"JIM BANKS FOR CONGRESS, INC.",IN,"JIM BANKS FOR CONGRESS, INC.",,24K,CONTRIBUTION MADE TO NON-AFFILIATED,"VOID - JIM BANKS FOR CONGRESS, INC.",,,2017-08-15 00:00:00,-1000.00,H,HOUSE,03,H6IN03229,"BANKS, JAMES REP.",JAMES,BANKS,,REP.,,IN,INDIANA,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-10-25 01:53:11.627,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4102020171458743734,FORT WAYNE,46858,CONTRIBUTIONS,"VOID - JIM BANKS FOR CONGRESS, INC.",2018,SB,4102420171458978469,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075870753,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2017,M12,201712209089341422,23,76809337,1194966,CCM,CAMPAIGN COMMITTEE,C00558320,C00558320,DONALD NORCROSS FOR CONGRESS,NJ,DONALD NORCROSS FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,VOID - DONALD NORCROSS FOR CONGRESS,,,2017-11-29 00:00:00,-1000.00,H,HOUSE,01,H4NJ01084,"NORCROSS, DONALD",DONALD,NORCROSS,,,,NJ,NEW JERSEY,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-12-21 01:51:37.319,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4122020171489200626,COLLINGSWOOD,08108,CONTRIBUTIONS,VOID - DONALD NORCROSS FOR CONGRESS,2018,SB,4122020171489231862,http://docquery.fec.gov/cgi-bin/fecimg/?201712209089341422,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2017,M8,201710209075865361,29,76079992,1188943,ORG,ORGANIZATION,,,PAYPAL,CA,,,,,PAYPAL FEE,,,2017-07-03 00:00:00,2.77,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:00.71,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,C,B,F3X,4102020171458743694,SAN JOSE,95131,OTHER,PAYPAL FEE,2018,SB,4102020171458780679,http://docquery.fec.gov/cgi-bin/fecimg/?201710209075865361,Other Disbursements,,,,,,
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2017,M4,201704209052338610,23,75253781,1159308,CCM,CAMPAIGN COMMITTEE,C00510461,C00510461,PETE AGUILAR FOR CONGRESS,CA,PETE AGUILAR FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 US PRIMARY,,,2017-03-29 00:00:00,250.00,H,HOUSE,31,H2CA31125,"AGUILAR, PETE",PETE,AGUILAR,,,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4042020171399992967,SAN BERNADINO,92423,CONTRIBUTIONS,2018 US PRIMARY,2018,SB,4042120171400187311,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052338610,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,2017,M5,201705199054021692,29,75503273,1163205,ORG,ORGANIZATION,,,PAYPAL,CA,,,,,,,,2017-04-28 00:00:00,269.10,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,C,B,F3X,4051920171405490246,SAN JOSE,95131,OTHER,,2018,SB,4051920171405508801,http://docquery.fec.gov/cgi-bin/fecimg/?201705199054021692,Other Disbursements,,,,,,
