committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00398750,NEW PAC,2018,Q2,201808309121543658,21B,B17912E004D174017ADC,1259707,ORG,ORGANIZATION,,,CARDMEMBER SERVICES - CREDIT CARD,IL,,,,,TRAVEL EXP:TAXI SERVICE,,,2018-04-06 00:00:00,25.25,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-08-31 01:32:32.989,,,,0.00,,,,002,Travel Expenses,,,,,,,Q,"",D,F3X,4083020181590289841,PALATINE,600944014,OTHER,,2018,SB,4083020181590317127,http://docquery.fec.gov/cgi-bin/fecimg/?201808309121543658,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2018,Q2,201808309121543658,21B,BD19CA2326D51424EB25,1259707,ORG,ORGANIZATION,,,"UBER, INC",CA,,,,,TRAVEL EXP; TAXI SERVICE,X,,2018-04-06 00:00:00,25.25,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-08-31 01:31:59.726,,B17912E004D174017ADC,SB21B,0.00,,,,002,Travel Expenses,,,,,,,Q,"",D,F3X,4083020181590289841,SAN FRANCISCO,94105,OTHER,,2018,SB,4083020181590317129,http://docquery.fec.gov/cgi-bin/fecimg/?201808309121543658,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,YE,201801319090979921,21B,B11BE072E5DEE4C9DBEA,1202689,ORG,ORGANIZATION,,,CARDMEMBER SERVICES - CREDIT CARD,IL,,,,,TRAVEL: TAXI SERVICE,,,2017-10-11 00:00:00,30.73,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-06 01:52:25.042,,,,0.00,,,,002,Travel Expenses,,,,,,,Q,"",D,F3X,4013120181503501076,PALATINE,600944014,OTHER,,2018,SB,4020520181503835675,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090979921,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,YE,201801319090979921,21B,BADFFFDA8E9B34EE09BB,1202689,ORG,ORGANIZATION,,,"UBER, INC",CA,,,,,TRAVEL EXP; TAXI SERVICE,X,,2017-10-11 00:00:00,30.73,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-06 01:52:25.042,,B11BE072E5DEE4C9DBEA,SB21B,0.00,,,,002,Travel Expenses,,,,,,,Q,"",D,F3X,4013120181503501076,SAN FRANCISCO,94105,OTHER,,2018,SB,4020520181503835678,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090979921,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,YE,201801319090979942,21B,B20D4C15B513F4B57A94,1202689,IND,INDIVIDUAL,,,"SHANNON, CAITLIN",DC,,,,,PAC FUNDRAISING EXP: CATERING/FOOD/BEV (UNDER REPORT LIMIT),,,2017-10-02 00:00:00,33.28,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-06 01:52:19.826,,,,0.00,SHANNON,CAITLIN,,003,Solicitation and Fundraising Expenses ,,,,,,,Q,"",D,F3X,4013120181503501076,WASHINGTON,200024449,FUNDRAISING,,2018,SB,4020520181503835802,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090979942,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2018,Q1,201804119106285419,21B,B668E949F370D422FBE6,1219216,ORG,ORGANIZATION,,,CARDMEMBER SERVICES - CREDIT CARD,IL,,,,,TRAVEL EXP: MEALS (UNDER REPORTING LIMIT),,,2018-02-07 00:00:00,33.98,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-13 02:22:25.837,,,,0.00,,,,002,Travel Expenses,,,,,,,Q,"",D,F3X,4041220181525803444,PALATINE,600944014,TRAVEL,,2018,SB,4041220181525815763,http://docquery.fec.gov/cgi-bin/fecimg/?201804119106285419,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,YE,201801319090979915,21B,B9AC352F4DBFF4C03B51,1202689,ORG,ORGANIZATION,,,"UBER, INC",CA,,,,,TRAVEL EXP; TAXI SERVICE,X,,2017-08-07 00:00:00,36.38,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-06 01:52:25.042,,B28A8D4A7E90F439B857,SB21B,0.00,,,,002,Travel Expenses,,,,,,,Q,"",D,F3X,4013120181503501076,SAN FRANCISCO,94105,OTHER,,2018,SB,4020520181503835637,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090979915,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,YE,201801319090979926,21B,B21D8C8D98F32483490B,1202689,ORG,ORGANIZATION,,,BULL FEATHERS,DC,,,,,SUB-VENDOR: PAC FUNDRAISING/CATERING/FOOD/BEV/ROOM USAGE,X,,2017-10-31 00:00:00,42.03,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-06 01:52:20.881,,B51882B8419534BD7972,SB21B,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,Q,"",D,F3X,4013120181503501076,WASHINGTON,20003,FUNDRAISING,,2018,SB,4020520181503835708,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090979926,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,YE,201801319090979918,21B,B30A3AFFF54DB4D0F96F,1202689,ORG,ORGANIZATION,,,CARDMEMBER SERVICES - CREDIT CARD,IL,,,,,TRAVEL: TAXI SERVICE,,,2017-09-16 00:00:00,46.44,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-06 01:52:18.496,,,,0.00,,,,002,Travel Expenses,,,,,,,Q,"",D,F3X,4013120181503501076,PALATINE,600944014,OTHER,,2018,SB,4020520181503835655,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090979918,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,YE,201801319090979918,21B,BC28A5D5D587D4A17B21,1202689,ORG,ORGANIZATION,,,"UBER, INC",CA,,,,,TRAVEL EXP; TAXI SERVICE,X,,2017-09-16 00:00:00,46.44,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-06 01:52:20.881,,B30A3AFFF54DB4D0F96F,SB21B,0.00,,,,002,Travel Expenses,,,,,,,Q,"",D,F3X,4013120181503501076,SAN FRANCISCO,94105,OTHER,,2018,SB,4020520181503835657,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090979918,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,MY,201712119089173855,21B,B6DF591FAD0474E14B14,1193614,ORG,ORGANIZATION,,,CARDMEMBER SERVICES - CREDIT CARD,IL,,,,,TRAVEL: TAXI SERVICE,,,2017-06-08 00:00:00,49.84,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-12-13 01:48:54.683,,,,0.00,,,,002,Travel Expenses,,,,,,,Q,"",D,F3X,4121220171486585278,PALANTINE,60094,OTHER,,2018,SB,4121220171486597128,http://docquery.fec.gov/cgi-bin/fecimg/?201712119089173855,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,MY,201712119089173855,21B,BA48C9DF151BD495CB91,1193614,ORG,ORGANIZATION,,,"UBER, INC",CA,,,,,TRAVEL EXP; TAXI SERVICE,X,,2017-06-08 00:00:00,49.84,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-12-13 01:48:56.139,,B6DF591FAD0474E14B14,SB21B,0.00,,,,002,Travel Expenses,,,,,,,Q,"",D,F3X,4121220171486585278,SAN FRANCISCO,94105,OTHER,,2018,SB,4121220171486597130,http://docquery.fec.gov/cgi-bin/fecimg/?201712119089173855,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,YE,201801319090979914,21B,B9C414B1AD4F64DB3AFA,1202689,ORG,ORGANIZATION,,,AT&T,AZ,,,,,OFFICE EXP: TELEPHONE,X,,2017-07-03 00:00:00,50.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-06 01:52:25.042,,BDA7822CFF364436AB91,SB21B,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,"",D,F3X,4013120181503501076,PHOENIX,85062,OTHER,,2018,SB,4020520181503835631,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090979914,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,YE,201801319090979917,21B,B8C12B84AC5BF47D4ADE,1202689,ORG,ORGANIZATION,,,CARDMEMBER SERVICES - CREDIT CARD,IL,,,,,OFFICE EXP: COMMUNICATIONS,,,2017-08-07 00:00:00,50.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-06 01:52:25.042,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,"",D,F3X,4013120181503501076,PALATINE,600944014,OTHER,,2018,SB,4020520181503835651,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090979917,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,YE,201801319090979917,21B,BF82FD1D137C24CE0A6C,1202689,ORG,ORGANIZATION,,,AT&T,AZ,,,,,OFFICE EXP: TELEPHONE,X,,2017-10-31 00:00:00,50.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-06 01:52:26.086,,B8C12B84AC5BF47D4ADE,SB21B,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,"",D,F3X,4013120181503501076,PHOENIX,85062,OTHER,,2018,SB,4020520181503835653,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090979917,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,YE,201801319090979919,21B,B1E17CCF34E4F4C78AD3,1202689,ORG,ORGANIZATION,,,CARDMEMBER SERVICES - CREDIT CARD,IL,,,,,OFFICE EXP: COMMUNICATIONS,,,2017-09-16 00:00:00,50.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-06 01:52:25.042,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,"",D,F3X,4013120181503501076,PALATINE,600944014,OTHER,,2018,SB,4020520181503835663,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090979919,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,YE,201801319090979919,21B,B70591A50EAAC441FAA0,1202689,ORG,ORGANIZATION,,,AT&T,AZ,,,,,OFFICE EXP: TELEPHONE,X,,2017-09-16 00:00:00,50.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-06 01:52:21.927,,B1E17CCF34E4F4C78AD3,SB21B,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,"",D,F3X,4013120181503501076,PHOENIX,85062,OTHER,,2018,SB,4020520181503835665,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090979919,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,YE,201801319090979924,21B,BE0BD0802C7234830B0F,1202689,ORG,ORGANIZATION,,,AT&T,AZ,,,,,OFFICE EXP: TELEPHONE,X,,2017-10-11 00:00:00,50.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-06 01:52:25.043,,B8DA273C33B8F4B27A57,SB21B,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,"",D,F3X,4013120181503501076,PHOENIX,85062,OTHER,,2018,SB,4020520181503835694,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090979924,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,YE,201801319090979928,21B,B3D0EBA5CEDC94463A0A,1202689,ORG,ORGANIZATION,,,AT&T,AZ,,,,,OFFICE EXP: TELEPHONE,X,,2017-10-31 00:00:00,50.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-06 01:52:19.825,,B0B1C9D024BD340A1A93,SB21B,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,"",D,F3X,4013120181503501076,PHOENIX,85062,OTHER,,2018,SB,4020520181503835716,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090979928,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,MY,201712119089173844,21B,BEABED260535441D892A,1193614,ORG,ORGANIZATION,,,AT&T,AZ,,,,,OFFICE EXP: TELEPHONE,X,,2017-04-11 00:00:00,50.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-12-13 01:48:58.654,,B645124FD258343FCBC5,SB21B,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,"",D,F3X,4121220171486585278,PHOENIX,85062,OTHER,,2018,SB,4121220171486597066,http://docquery.fec.gov/cgi-bin/fecimg/?201712119089173844,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,MY,201712119089173850,21B,B0AC2B642BD51471B8BC,1193614,ORG,ORGANIZATION,,,CARDMEMBER SERVICES - CREDIT CARD,IL,,,,,OFFICE EXP: COMMUNICATIONS,,,2017-05-08 00:00:00,50.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-12-13 01:48:56.138,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,"",D,F3X,4121220171486585278,PALANTINE,60094,OTHER,,2018,SB,4121220171486597102,http://docquery.fec.gov/cgi-bin/fecimg/?201712119089173850,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,MY,201712119089173851,21B,BD7177F08F1D74177B45,1193614,ORG,ORGANIZATION,,,AT&T,AZ,,,,,OFFICE EXP: TELEPHONE,X,,2017-04-11 00:00:00,50.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-12-13 01:48:57.247,,B0AC2B642BD51471B8BC,SB21B,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,"",D,F3X,4121220171486585278,PHOENIX,85062,OTHER,,2018,SB,4121220171486597104,http://docquery.fec.gov/cgi-bin/fecimg/?201712119089173851,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,MY,201712119089173854,21B,BBFB344E18DB34B63A35,1193614,ORG,ORGANIZATION,,,AT&T,AZ,,,,,OFFICE EXP: TELEPHONE,X,,2017-06-08 00:00:00,50.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-12-13 01:48:56.139,,B0F9DFD8CF00A4E9EB90,SB21B,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,"",D,F3X,4121220171486585278,PHOENIX,85062,OTHER,,2018,SB,4121220171486597122,http://docquery.fec.gov/cgi-bin/fecimg/?201712119089173854,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2018,Q3,201904109146064506,21B,B610D752FCCB14FF2867,1323522,ORG,ORGANIZATION,,,CARDMEMBER SERVICES - CREDIT CARD,IL,,,,,TRAVEL EXP: MEALS - UNDER REPORT LIMIT,,,2018-08-28 00:00:00,51.99,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2019-04-12 02:30:46.38,,,,0.00,,,,002,Travel Expenses,,,,,,,Q,"",D,F3X,4041020191646092256,PALATINE,600944014,TRAVEL,,2018,SB,4041120191646204880,http://docquery.fec.gov/cgi-bin/fecimg/?201904109146064506,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2018,Q2,201808309121543671,21B,BE62807436EB640C4989,1259707,ORG,ORGANIZATION,,,CARDMEMBER SERVICES - CREDIT CARD,IL,,,,,OFFICE EXP: MAILING COSTS,,,2018-06-04 00:00:00,52.94,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-08-31 01:31:59.727,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,"",D,F3X,4083020181590289841,PALATINE,600944014,OTHER,,2018,SB,4083020181590317205,http://docquery.fec.gov/cgi-bin/fecimg/?201808309121543671,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2018,Q2,201808309121543671,21B,B50B6FA12C9B64A26ADE,1259707,ORG,ORGANIZATION,,,USPS - U. S. POSTMASTER - VISALIA,CA,,,,,OFFICE EXP:  POSTAGE/MAILING,X,,2018-06-04 00:00:00,52.94,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-08-31 01:31:59.727,,BE62807436EB640C4989,SB21B,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,"",D,F3X,4083020181590289841,VISALIA,932919999,ADMINISTRATIVE,,2018,SB,4083020181590317207,http://docquery.fec.gov/cgi-bin/fecimg/?201808309121543671,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,YE,201801319090979913,21B,B9A3711722F16499686C,1202689,ORG,ORGANIZATION,,,AMAZON.COM,WA,,,,,OFFICE EXP: MISC OFFICE SUPPLIES,X,,2017-07-03 00:00:00,57.96,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-06 01:52:19.825,,BDA7822CFF364436AB91,SB21B,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,"",D,F3X,4013120181503501076,SEATTLE,98144,ADMINISTRATIVE,,2018,SB,4020520181503835629,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090979913,Other Federal Operating Expenditures,,,,,,
C00398750,NEW PAC,2017,YE,201801319090979924,21B,B8DA273C33B8F4B27A57,1202689,ORG,ORGANIZATION,,,CARDMEMBER SERVICES - CREDIT CARD,IL,,,,,OFFICE EXP: COMMUNICATIONS/SUPPLIES (BALANCE UNDER REPORT LIMIT),,,2017-10-11 00:00:00,58.36,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-06 01:52:25.043,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Q,"",D,F3X,4013120181503501076,PALATINE,600944014,OTHER,,2018,SB,4020520181503835692,http://docquery.fec.gov/cgi-bin/fecimg/?201801319090979924,Other Federal Operating Expenditures,,,,,,
